"","INSEE","ABST2","PCFNT2","winnerT2"
"15613","39432",26.83,48.21,"LFN"
"15614","39434",41.77,20.22,"GAUCHE"
"15615","39435",36.57,35.93,"LFN"
"15616","39436",18.84,24.77,"LUD"
"15617","39437",33.89,36.04,"LFN"
"15618","39438",32.35,33.33,"GAUCHE"
"15619","39439",32.06,30.12,"GAUCHE"
"15620","39440",39.16,31.47,"GAUCHE"
"15621","39441",38.23,28.42,"LUD"
"15622","39442",28.95,21.05,"GAUCHE"
"15623","39443",33.66,35.48,"LUD"
"15624","39444",32.08,14.29,"LUD"
"15625","39445",36.55,26.85,"GAUCHE"
"15626","39446",27.36,23.02,"GAUCHE"
"15627","39447",25.52,28.03,"GAUCHE"
"15628","39448",27.86,26.62,"LUD"
"15629","39449",24.87,28.36,"GAUCHE"
"15630","39451",26.86,41.2,"LFN"
"15631","39452",30.63,40.78,"LFN"
"15632","39453",33.53,40.28,"LFN"
"15633","39454",36.84,53.19,"LFN"
"15634","39455",23.53,39.47,"GAUCHE"
"15635","39456",34.11,37.8,"LFN"
"15636","39457",21.05,35.71,"LUD"
"15637","39458",42.01,36.13,"GAUCHE"
"15638","39460",31.29,38.68,"GAUCHE"
"15639","39461",30.43,15.56,"GAUCHE"
"15640","39462",35.02,45.59,"LFN"
"15641","39463",38.54,39.29,"LFN"
"15642","39464",30.34,36.17,"GAUCHE"
"15643","39465",41.5,35.8,"LFN"
"15644","39466",43.4,40.35,"LFN"
"15645","39467",25.18,18.37,"LUD"
"15646","39468",51.35,35.29,"LUD"
"15647","39469",26.03,52.83,"LFN"
"15648","39470",44.16,28.73,"LUD"
"15649","39471",34.34,36.31,"LFN"
"15650","39472",28.82,48.25,"LFN"
"15651","39473",30.34,16.95,"LUD"
"15652","39474",36.78,33.77,"LUD"
"15653","39475",39.43,29.97,"GAUCHE"
"15654","39476",32.91,35.61,"GAUCHE"
"15655","39477",37.02,34.29,"LUD"
"15656","39478",45.83,29.08,"GAUCHE"
"15657","39479",29.19,23.81,"GAUCHE"
"15658","39480",25.32,23.21,"GAUCHE"
"15659","39481",32.48,34.83,"LUD"
"15660","39482",35.48,42,"LFN"
"15661","39483",30.14,48.98,"LFN"
"15662","39484",27.01,34.74,"GAUCHE"
"15663","39485",34.74,38.41,"LFN"
"15664","39486",26.96,16.67,"GAUCHE"
"15665","39487",42.92,24.24,"LUD"
"15666","39488",36.88,41.1,"LFN"
"15667","39489",41.04,27.11,"GAUCHE"
"15668","39490",29.91,41.33,"LFN"
"15669","39491",41.52,29.58,"GAUCHE"
"15670","39492",25.75,14.16,"GAUCHE"
"15671","39493",35.08,25.21,"GAUCHE"
"15672","39494",35.93,26.51,"LUD"
"15673","39495",25.86,34.21,"GAUCHE"
"15674","39497",31.25,32.26,"LUD"
"15675","39498",34.41,34.51,"GAUCHE"
"15676","39499",29.68,37.86,"GAUCHE"
"15677","39500",42.07,25.55,"GAUCHE"
"15678","39501",28.24,34.71,"GAUCHE"
"15679","39502",33.88,36.42,"LFN"
"15680","39503",29.34,24,"LUD"
"15681","39504",25.97,23.81,"LUD"
"15682","39505",29.17,33.33,"LUD"
"15683","39506",22.86,30.77,"LUD"
"15684","39507",38.1,30.56,"LUD"
"15685","39508",39.77,37.58,"GAUCHE"
"15686","39509",31.43,33.33,"LUD"
"15687","39510",37.62,24.35,"GAUCHE"
"15688","39511",27.27,13.33,"GAUCHE"
"15689","39512",30.43,51.72,"LFN"
"15690","39513",22.7,36.5,"GAUCHE"
"15691","39514",31.88,39.33,"LFN"
"15692","39517",40.39,30.53,"GAUCHE"
"15693","39518",24.56,25,"GAUCHE"
"15694","39519",29.01,39.33,"GAUCHE"
"15695","39520",44.68,35.61,"GAUCHE"
"15696","39522",30.68,12.73,"GAUCHE"
"15697","39523",27.78,32.41,"GAUCHE"
"15698","39525",45.28,40.46,"LFN"
"15699","39526",41.49,31.05,"LUD"
"15700","39527",24.75,29.17,"LUD"
"15701","39528",37.3,32.62,"LUD"
"15702","39529",38.6,26.67,"LUD"
"15703","39530",39.71,50.35,"LFN"
"15704","39531",32.57,42.34,"LFN"
"15705","39532",19.51,10.71,"GAUCHE"
"15706","39533",26.44,30.08,"GAUCHE"
"15707","39534",28.14,34.55,"LUD"
"15708","39535",34.39,23.38,"LUD"
"15709","39537",31.51,24.75,"GAUCHE"
"15710","39538",29.63,30.56,"LUD"
"15711","39539",28.44,31.51,"LUD"
"15712","39540",30.77,24.32,"LUD"
"15713","39542",25.37,32.61,"GAUCHE"
"15714","39543",23.33,21.5,"LUD"
"15715","39544",19.51,6.06,"GAUCHE"
"15716","39545",29.37,27.08,"LUD"
"15717","39546",36.46,30.95,"LUD"
"15718","39547",39.29,40.47,"LFN"
"15719","39548",29.51,17.07,"GAUCHE"
"15720","39549",34.73,35.57,"GAUCHE"
"15721","39550",25.29,27.56,"LUD"
"15722","39551",37.74,46.88,"LFN"
"15723","39552",28.14,25,"GAUCHE"
"15724","39553",25.66,30.38,"LUD"
"15725","39554",25.29,36.97,"LFN"
"15726","39555",38.42,50.46,"LFN"
"15727","39556",36.84,27.5,"GAUCHE"
"15728","39557",35.36,29.09,"LUD"
"15729","39558",31.88,35.11,"GAUCHE"
"15730","39559",38.02,34.43,"GAUCHE"
"15731","39560",34.55,29.63,"GAUCHE"
"15732","39561",38.05,31.49,"LUD"
"15733","39562",37.65,27.66,"GAUCHE"
"15734","39564",25,33.73,"LUD"
"15735","39565",38.81,35.9,"LUD"
"15736","39566",26.47,35.56,"LUD"
"15737","39567",23.08,24.54,"GAUCHE"
"15738","39568",40,43.48,"LFN"
"15739","39569",36.56,30.08,"LUD"
"15740","39570",39.63,25,"GAUCHE"
"15741","39571",41.14,30,"LUD"
"15742","39572",25.9,32.32,"GAUCHE"
"15743","39573",31.5,34.57,"GAUCHE"
"15744","39574",31.6,30.42,"GAUCHE"
"15745","39575",28.33,46.34,"LFN"
"15746","39576",28.89,32.97,"GAUCHE"
"15747","39577",36.68,35.22,"GAUCHE"
"15748","39579",40.73,42.11,"LFN"
"15749","39581",35.05,43.18,"LFN"
"15750","39582",32.36,24.64,"LUD"
"15751","39583",32.61,26.23,"LUD"
"15752","39584",27.69,34.44,"LFN"
"15753","39585",30.3,0,"GAUCHE"
"15754","39586",44.74,10,"LUD"
"15755","40001",38.28,17.54,"GAUCHE"
"15756","40002",38.37,17.85,"GAUCHE"
"15757","40003",45.45,19.83,"GAUCHE"
"15758","40004",44.52,19.02,"GAUCHE"
"15759","40005",31.85,16,"LUD"
"15760","40006",36.89,18.36,"GAUCHE"
"15761","40007",30.97,27.18,"GAUCHE"
"15762","40008",20.55,14.81,"GAUCHE"
"15763","40009",33.33,11.76,"GAUCHE"
"15764","40011",35.44,17.71,"GAUCHE"
"15765","40012",38.04,23.85,"GAUCHE"
"15766","40013",46.51,28.89,"LUD"
"15767","40014",33.45,14.67,"GAUCHE"
"15768","40015",38.98,25,"GAUCHE"
"15769","40016",32.71,15.94,"GAUCHE"
"15770","40017",34.64,18.28,"GAUCHE"
"15771","40018",31.16,26.92,"GAUCHE"
"15772","40019",33.68,21.59,"GAUCHE"
"15773","40020",38.53,19.68,"GAUCHE"
"15774","40021",35.59,17.09,"GAUCHE"
"15775","40022",37.38,19.35,"LUD"
"15776","40023",38.41,29.19,"GAUCHE"
"15777","40024",44.91,13.51,"GAUCHE"
"15778","40025",39.02,19.36,"GAUCHE"
"15779","40026",28.83,21.98,"GAUCHE"
"15780","40027",23.58,25,"GAUCHE"
"15781","40028",31.03,12.84,"GAUCHE"
"15782","40029",38.43,21.97,"GAUCHE"
"15783","40030",31.48,38.89,"GAUCHE"
"15784","40031",43.39,20.45,"GAUCHE"
"15785","40032",38.73,20.48,"GAUCHE"
"15786","40033",29.75,28.4,"GAUCHE"
"15787","40034",44.95,16.33,"GAUCHE"
"15788","40035",36.92,14.63,"GAUCHE"
"15789","40036",46.7,21.83,"GAUCHE"
"15790","40037",38.5,18.45,"LUD"
"15791","40038",21.59,42.19,"GAUCHE"
"15792","40039",34.23,14.06,"GAUCHE"
"15793","40040",42.47,29.56,"GAUCHE"
"15794","40041",28.87,17.65,"GAUCHE"
"15795","40042",38.07,16.24,"GAUCHE"
"15796","40043",42.88,19.24,"GAUCHE"
"15797","40044",40.35,18.04,"GAUCHE"
"15798","40046",44.66,26.14,"LUD"
"15799","40047",38.63,10.71,"GAUCHE"
"15800","40048",39.06,28.16,"GAUCHE"
"15801","40049",31.01,17.46,"GAUCHE"
"15802","40050",32.35,26.74,"GAUCHE"
"15803","40051",37.54,23.69,"GAUCHE"
"15804","40052",30.17,18.49,"GAUCHE"
"15805","40053",38.06,34.91,"LFN"
"15806","40054",32.64,8.23,"GAUCHE"
"15807","40055",36.32,21.16,"GAUCHE"
"15808","40056",40.39,15.92,"GAUCHE"
"15809","40057",53.55,18.09,"GAUCHE"
"15810","40058",43.88,26.67,"GAUCHE"
"15811","40059",36.64,16.99,"GAUCHE"
"15812","40060",36.11,38.89,"LFN"
"15813","40061",43.38,21,"GAUCHE"
"15814","40062",40.48,20.25,"GAUCHE"
"15815","40063",42.45,21.11,"GAUCHE"
"15816","40064",24.06,23.96,"GAUCHE"
"15817","40065",44.26,17.62,"GAUCHE"
"15818","40066",36.68,21.4,"GAUCHE"
"15819","40067",38.37,19.58,"GAUCHE"
"15820","40068",45.71,10.31,"GAUCHE"
"15821","40069",30.43,23.33,"GAUCHE"
"15822","40070",29.47,13.76,"GAUCHE"
"15823","40071",37.33,15.77,"GAUCHE"
"15824","40072",41.76,10.2,"GAUCHE"
"15825","40073",31.58,14.29,"GAUCHE"
"15826","40074",45.34,18.45,"GAUCHE"
"15827","40075",40,17.32,"GAUCHE"
"15828","40076",39.51,27.96,"GAUCHE"
"15829","40077",43.57,15.63,"GAUCHE"
"15830","40078",38.05,7.96,"GAUCHE"
"15831","40079",29.32,16.48,"LUD"
"15832","40080",42.29,27.87,"GAUCHE"
"15833","40081",29.7,31.82,"GAUCHE"
"15834","40082",42.56,17.27,"LUD"
"15835","40083",39.09,10.77,"GAUCHE"
"15836","40084",38.75,23.54,"GAUCHE"
"15837","40085",42.78,13.23,"GAUCHE"
"15838","40086",39.52,18.56,"GAUCHE"
"15839","40087",47.69,26.87,"GAUCHE"
"15840","40088",44.26,15.69,"GAUCHE"
"15841","40089",27.87,9.31,"GAUCHE"
"15842","40090",32.79,14.16,"GAUCHE"
"15843","40091",37.5,15.63,"GAUCHE"
"15844","40092",33.15,26.5,"GAUCHE"
"15845","40093",42.29,25.58,"GAUCHE"
"15846","40094",42.44,25.35,"GAUCHE"
"15847","40095",37.39,22.41,"GAUCHE"
"15848","40096",37.66,10.87,"LUD"
"15849","40097",35.9,17.09,"GAUCHE"
"15850","40098",40.58,11.67,"GAUCHE"
"15851","40099",33.58,13.87,"GAUCHE"
"15852","40100",37.07,18.85,"GAUCHE"
"15853","40101",28.85,16.47,"GAUCHE"
"15854","40102",44.2,26.72,"GAUCHE"
"15855","40103",37.86,23.97,"GAUCHE"
"15856","40104",42.57,22.45,"GAUCHE"
"15857","40105",42.52,19.64,"GAUCHE"
"15858","40106",38.89,10.64,"GAUCHE"
"15859","40107",36.5,16.05,"GAUCHE"
"15860","40108",34.04,32.21,"GAUCHE"
"15861","40109",42.82,15.2,"GAUCHE"
"15862","40110",38.54,15.25,"GAUCHE"
"15863","40111",39.38,26.3,"GAUCHE"
"15864","40112",21.05,11.11,"GAUCHE"
"15865","40113",41.08,26.2,"GAUCHE"
"15866","40114",35.03,16.57,"LUD"
"15867","40115",47.39,19.63,"GAUCHE"
"15868","40116",39.05,27.64,"GAUCHE"
"15869","40117",45.05,21.2,"LUD"
"15870","40118",40.07,16.06,"GAUCHE"
"15871","40119",32.57,12.47,"GAUCHE"
"15872","40120",36.94,11.54,"GAUCHE"
"15873","40121",23.86,15.83,"GAUCHE"
"15874","40122",35.88,21.67,"GAUCHE"
"15875","40123",43.79,20.32,"GAUCHE"
"15876","40124",39.42,35.71,"GAUCHE"
"15877","40125",34.82,12.06,"GAUCHE"
"15878","40126",43.09,26.04,"GAUCHE"
"15879","40127",34.97,23.61,"GAUCHE"
"15880","40128",23.19,11.11,"GAUCHE"
"15881","40129",42.74,29.07,"GAUCHE"
"15882","40130",25.22,17.5,"LUD"
"15883","40131",46.14,19.43,"GAUCHE"
"15884","40132",41.86,23.12,"GAUCHE"
"15885","40133",41.16,22.71,"GAUCHE"
"15886","40134",44.3,24.11,"GAUCHE"
"15887","40135",39.07,14.24,"GAUCHE"
"15888","40136",29.57,9.09,"LUD"
"15889","40137",29.86,25.17,"GAUCHE"
"15890","40138",38.05,16.67,"GAUCHE"
"15891","40139",29.45,13.98,"GAUCHE"
"15892","40140",34.76,29.13,"GAUCHE"
"15893","40141",46.12,14.17,"GAUCHE"
"15894","40142",47.1,20.75,"GAUCHE"
"15895","40143",40.78,23.78,"GAUCHE"
"15896","40144",29.74,8.53,"GAUCHE"
"15897","40145",37.27,22.71,"GAUCHE"
"15898","40146",36.91,21.98,"LUD"
"15899","40147",34.43,16.32,"GAUCHE"
"15900","40148",34.29,10.87,"LUD"
"15901","40149",40.4,25.25,"GAUCHE"
"15902","40150",36.02,15.65,"GAUCHE"
"15903","40151",33.89,30.22,"GAUCHE"
"15904","40152",43.52,22.2,"GAUCHE"
"15905","40153",34.03,24.14,"GAUCHE"
"15906","40154",29.48,16.86,"GAUCHE"
"15907","40155",38.07,16.02,"GAUCHE"
"15908","40156",46.61,32.28,"GAUCHE"
"15909","40157",35.44,17.34,"GAUCHE"
"15910","40158",30.33,21.53,"GAUCHE"
"15911","40159",38.12,20.31,"GAUCHE"
"15912","40160",50,8.75,"GAUCHE"
"15913","40161",37.23,54.55,"LFN"
"15914","40162",41.1,36.02,"GAUCHE"
"15915","40163",41.3,31.78,"GAUCHE"
"15916","40164",39.93,32.93,"GAUCHE"
"15917","40165",41.43,19.62,"GAUCHE"
"15918","40166",34.29,38.1,"GAUCHE"
"15919","40167",30.83,13.39,"GAUCHE"
"15920","40168",37.19,17.07,"GAUCHE"
"15921","40169",38.38,9.43,"GAUCHE"
"15922","40170",25.86,16.41,"GAUCHE"
"15923","40171",40.57,25,"GAUCHE"
"15924","40172",32.65,14.38,"LUD"
"15925","40173",28.44,22.97,"GAUCHE"
"15926","40174",43.94,23.33,"LUD"
"15927","40175",34.69,14.55,"GAUCHE"
"15928","40176",36.99,20.93,"GAUCHE"
"15929","40177",25.74,10.55,"GAUCHE"
"15930","40178",36.51,11.55,"GAUCHE"
"15931","40179",42.4,23.24,"GAUCHE"
"15932","40180",38.5,24.52,"GAUCHE"
"15933","40181",42.96,14.09,"GAUCHE"
"15934","40182",44.95,19.17,"GAUCHE"
"15935","40183",36.65,18.8,"GAUCHE"
"15936","40184",43.72,16.27,"GAUCHE"
"15937","40185",39.31,14.74,"LUD"
"15938","40186",41.23,23.22,"GAUCHE"
"15939","40187",40.28,16.94,"LUD"
"15940","40188",30.77,22.12,"LUD"
"15941","40189",44.44,17.5,"GAUCHE"
"15942","40190",32.67,18.78,"GAUCHE"
"15943","40191",28.45,13.64,"GAUCHE"
"15944","40192",45.8,17.65,"GAUCHE"
"15945","40193",41.38,15.15,"GAUCHE"
"15946","40194",37.77,20.91,"GAUCHE"
"15947","40195",39.96,21.03,"GAUCHE"
"15948","40196",40.37,22.66,"GAUCHE"
"15949","40197",37.29,19.51,"GAUCHE"
"15950","40198",27.56,14.42,"GAUCHE"
"15951","40199",38.12,10.53,"GAUCHE"
"15952","40200",40.67,31.87,"GAUCHE"
"15953","40201",36.91,13.98,"GAUCHE"
"15954","40202",42.67,19.29,"GAUCHE"
"15955","40203",32.59,11.8,"GAUCHE"
"15956","40204",32.88,19.85,"GAUCHE"
"15957","40205",37.31,23.33,"GAUCHE"
"15958","40206",42.91,20.86,"GAUCHE"
"15959","40207",39.07,21.68,"GAUCHE"
"15960","40208",31.43,18.44,"GAUCHE"
"15961","40209",42.49,22.32,"GAUCHE"
"15962","40210",36.83,18.2,"GAUCHE"
"15963","40211",36.59,20.63,"GAUCHE"
"15964","40212",39.66,19.14,"GAUCHE"
"15965","40213",41.54,17.79,"GAUCHE"
"15966","40214",38.97,18.83,"GAUCHE"
"15967","40215",35.32,12.4,"GAUCHE"
"15968","40216",32.72,26.47,"GAUCHE"
"15969","40217",39.4,25.32,"GAUCHE"
"15970","40218",37.5,22.33,"GAUCHE"
"15971","40219",39.29,20.41,"GAUCHE"
"15972","40220",41.48,11.54,"GAUCHE"
"15973","40221",25.98,17.26,"GAUCHE"
"15974","40222",49.91,15.5,"GAUCHE"
"15975","40223",35.53,4.84,"GAUCHE"
"15976","40224",45.71,22.55,"GAUCHE"
"15977","40225",38.6,20,"GAUCHE"
"15978","40226",31.46,9.32,"GAUCHE"
"15979","40227",44.91,20.83,"GAUCHE"
"15980","40228",37.47,21.52,"GAUCHE"
"15981","40229",42.67,24.43,"GAUCHE"
"15982","40230",38.88,17.78,"GAUCHE"
"15983","40231",39.12,18.25,"GAUCHE"
"15984","40232",37.36,22.33,"GAUCHE"
"15985","40233",39.48,15.56,"GAUCHE"
"15986","40234",45.59,23.01,"GAUCHE"
"15987","40235",40.24,15.12,"GAUCHE"
"15988","40236",35.57,18.72,"GAUCHE"
"15989","40237",49.33,14.23,"GAUCHE"
"15990","40238",40.33,25.74,"GAUCHE"
"15991","40239",32.58,21.67,"LUD"
"15992","40240",44.14,24.47,"GAUCHE"
"15993","40242",29.33,34.62,"GAUCHE"
"15994","40243",42.36,19.21,"GAUCHE"
"15995","40244",40.81,20.61,"GAUCHE"
"15996","40245",42.3,19.66,"GAUCHE"
"15997","40246",41.25,11.96,"GAUCHE"
"15998","40247",37.82,23.16,"LUD"
"15999","40248",43.44,21.38,"GAUCHE"
"16000","40249",33.73,7.2,"GAUCHE"
"16001","40250",37.5,27.48,"GAUCHE"
"16002","40251",41.5,24.07,"GAUCHE"
"16003","40252",34.44,12.46,"GAUCHE"
"16004","40253",29.76,15.03,"GAUCHE"
"16005","40254",40.13,26.7,"GAUCHE"
"16006","40255",34.02,19.92,"GAUCHE"
"16007","40256",35,19.63,"GAUCHE"
"16008","40257",47.06,28.74,"GAUCHE"
"16009","40258",40,19.44,"GAUCHE"
"16010","40259",35.71,25.71,"GAUCHE"
"16011","40260",41.47,26.79,"GAUCHE"
"16012","40261",44.15,21.62,"GAUCHE"
"16013","40262",35.04,16.98,"GAUCHE"
"16014","40263",36.88,23.17,"GAUCHE"
"16015","40264",40.99,19.52,"GAUCHE"
"16016","40265",42.86,23.64,"LUD"
"16017","40266",33.93,17.61,"GAUCHE"
"16018","40267",43.17,24.44,"GAUCHE"
"16019","40268",38.08,16.86,"GAUCHE"
"16020","40269",33.08,14.88,"GAUCHE"
"16021","40270",40.34,20.57,"LUD"
"16022","40271",48.01,23.11,"GAUCHE"
"16023","40272",40.84,20.97,"GAUCHE"
"16024","40273",43.07,21.89,"GAUCHE"
"16025","40274",40.1,27.06,"GAUCHE"
"16026","40275",37.72,23.23,"LUD"
"16027","40276",27.2,25.15,"GAUCHE"
"16028","40277",32.92,15.45,"GAUCHE"
"16029","40278",33,20.22,"GAUCHE"
"16030","40279",41.72,20.51,"GAUCHE"
"16031","40280",40.79,25.45,"GAUCHE"
"16032","40281",42.24,18.93,"GAUCHE"
"16033","40282",36.66,14.97,"GAUCHE"
"16034","40283",42.96,18.58,"GAUCHE"
"16035","40284",44.89,19.74,"GAUCHE"
"16036","40285",42.44,20,"GAUCHE"
"16037","40286",42.3,16.84,"GAUCHE"
"16038","40287",40.2,29.79,"LUD"
"16039","40288",39.07,23.05,"GAUCHE"
"16040","40289",26.8,20,"GAUCHE"
"16041","40290",48.89,37.78,"GAUCHE"
"16042","40291",43.07,17.8,"GAUCHE"
"16043","40292",47.84,17.25,"GAUCHE"
"16044","40293",43.43,19.73,"GAUCHE"
"16045","40294",39.85,21.75,"GAUCHE"
"16046","40295",42.54,29.6,"GAUCHE"
"16047","40296",43.22,15.31,"LUD"
"16048","40297",32.95,22.94,"GAUCHE"
"16049","40298",32.01,11.21,"GAUCHE"
"16050","40299",30.86,13.68,"GAUCHE"
"16051","40300",37.7,22.08,"GAUCHE"
"16052","40301",36,16.39,"GAUCHE"
"16053","40302",42.28,11.25,"GAUCHE"
"16054","40303",41.4,29.51,"GAUCHE"
"16055","40304",40.54,13.22,"LUD"
"16056","40305",38.41,21.11,"LUD"
"16057","40306",39.2,13.06,"GAUCHE"
"16058","40307",38.17,20.4,"GAUCHE"
"16059","40308",42.99,19.35,"GAUCHE"
"16060","40309",37.16,14.8,"GAUCHE"
"16061","40310",41.15,16.74,"GAUCHE"
"16062","40311",41.73,24.34,"GAUCHE"
"16063","40312",48,18.74,"GAUCHE"
"16064","40313",41.65,24.47,"GAUCHE"
"16065","40314",42.47,20.04,"GAUCHE"
"16066","40315",41.23,14.63,"GAUCHE"
"16067","40316",38.1,21.45,"GAUCHE"
"16068","40317",46.45,17.94,"GAUCHE"
"16069","40318",30,25.32,"GAUCHE"
"16070","40319",37.07,33.1,"GAUCHE"
"16071","40320",36.84,20.65,"GAUCHE"
"16072","40321",30.29,16.67,"LUD"
"16073","40322",31.88,33.33,"GAUCHE"
"16074","40323",37.37,20.51,"GAUCHE"
"16075","40324",40.93,24.59,"GAUCHE"
"16076","40325",36.82,20.27,"GAUCHE"
"16077","40326",39.45,18.02,"GAUCHE"
"16078","40327",38.68,31.71,"GAUCHE"
"16079","40328",36.78,15.9,"GAUCHE"
"16080","40329",36.12,20.28,"GAUCHE"
"16081","40330",31.08,32.14,"GAUCHE"
"16082","40331",45.87,21.09,"GAUCHE"
"16083","40332",41.8,29.98,"GAUCHE"
"16084","40333",43.22,21.98,"GAUCHE"
"16085","40334",37.58,16.23,"GAUCHE"
"16086","41001",39.6,34.48,"LUD"
"16087","41002",40.87,42.74,"LFN"
"16088","41003",29.65,22.48,"LUD"
"16089","41004",32.86,37.31,"LUD"
"16090","41005",20.62,33.78,"LUD"
"16091","41006",37.46,38.1,"LFN"
"16092","41007",44.38,37.36,"LFN"
"16093","41008",35.61,29.32,"LUD"
"16094","41009",33.96,33.72,"GAUCHE"
"16095","41010",36.09,34.05,"GAUCHE"
"16096","41011",27.03,48.15,"LFN"
"16097","41012",37.5,32.81,"LUD"
"16098","41013",31.17,39.22,"LFN"
"16099","41014",38.46,32.14,"GAUCHE"
"16100","41015",46,28,"LUD"
"16101","41016",38.4,42.16,"LFN"
"16102","41017",36.58,30.35,"LUD"
"16103","41018",48.8,23.15,"GAUCHE"
"16104","41019",39.24,31.91,"LUD"
"16105","41020",46.12,40.2,"LFN"
"16106","41022",35.57,36.96,"LUD"
"16107","41023",41.14,32.75,"LUD"
"16108","41024",37.02,24.76,"GAUCHE"
"16109","41025",34.87,37.9,"LFN"
"16110","41026",29.6,27.71,"LUD"
"16111","41027",29.9,38.81,"LUD"
"16112","41028",32.67,37.89,"LUD"
"16113","41029",36.58,38.18,"LFN"
"16114","41030",37.26,37.7,"LFN"
"16115","41031",30.36,28.22,"GAUCHE"
"16116","41032",33.6,32.16,"GAUCHE"
"16117","41033",29.66,27.15,"GAUCHE"
"16118","41034",30,45.76,"LFN"
"16119","41035",29.91,30.32,"LUD"
"16120","41036",38,39.71,"LUD"
"16121","41037",37.33,33.33,"LUD"
"16122","41038",37.54,37.5,"LFN"
"16123","41039",31,29.34,"LUD"
"16124","41040",28.73,34.99,"LUD"
"16125","41041",37.5,29.55,"LUD"
"16126","41042",31.87,36.08,"LFN"
"16127","41043",30.08,40.68,"LFN"
"16128","41044",34.78,42.74,"LFN"
"16129","41045",38.44,35.28,"GAUCHE"
"16130","41046",37.86,33.59,"LUD"
"16131","41047",34.89,24.66,"LUD"
"16132","41048",37.99,52.34,"LFN"
"16133","41049",42.77,41.32,"LFN"
"16134","41050",33.46,27.88,"LUD"
"16135","41051",30.39,32.61,"GAUCHE"
"16136","41052",37.13,31.71,"LUD"
"16137","41053",34.12,36.23,"LUD"
"16138","41054",32.26,41.14,"LFN"
"16139","41055",35.58,27.13,"GAUCHE"
"16140","41056",40,33.33,"LUD"
"16141","41057",39.29,36.59,"LUD"
"16142","41058",46.21,41.43,"LFN"
"16143","41059",40.18,33.36,"GAUCHE"
"16144","41060",37.45,39.57,"LFN"
"16145","41061",36.7,37.3,"GAUCHE"
"16146","41062",38.29,37.22,"LFN"
"16147","41063",41.13,32.92,"GAUCHE"
"16148","41064",34.66,37.11,"LFN"
"16149","41065",35.19,35.11,"LUD"
"16150","41066",42.24,32.98,"LUD"
"16151","41067",36.48,31.07,"LUD"
"16152","41068",37.09,42.86,"LFN"
"16153","41069",34.2,35.06,"LFN"
"16154","41070",33.24,25.33,"LUD"
"16155","41071",36.41,35.95,"LFN"
"16156","41072",35.74,33.33,"LUD"
"16157","41073",46.54,39.06,"LFN"
"16158","41074",40.44,37.78,"LUD"
"16159","41075",36.15,29.37,"LUD"
"16160","41077",49.14,44.83,"LFN"
"16161","41078",39.02,43.51,"LFN"
"16162","41079",20.2,30.77,"LUD"
"16163","41080",37.19,33.06,"LUD"
"16164","41081",41.88,41.44,"LFN"
"16165","41082",28.83,39.46,"LFN"
"16166","41083",38.83,34.87,"LUD"
"16167","41084",32.31,35.43,"LUD"
"16168","41085",34.86,33.78,"LFN"
"16169","41086",40.95,37,"LFN"
"16170","41087",37.77,36.79,"LFN"
"16171","41088",30.99,33.04,"LUD"
"16172","41089",49.46,42.39,"LFN"
"16173","41090",43.4,29.06,"LUD"
"16174","41091",31.19,30.48,"GAUCHE"
"16175","41092",32.59,34.83,"GAUCHE"
"16176","41093",33.49,44.12,"LFN"
"16177","41094",37.31,32.12,"GAUCHE"
"16178","41095",41.25,38.94,"LFN"
"16179","41096",32,41.01,"LFN"
"16180","41097",40.04,42.19,"LFN"
"16181","41098",32.67,34.02,"LUD"
"16182","41099",37.56,42.5,"LFN"
"16183","41100",35.33,37.23,"LUD"
"16184","41101",37.82,34.13,"LFN"
"16185","41102",34.88,33.51,"LUD"
"16186","41103",38.97,42.27,"LFN"
"16187","41104",38.25,32.52,"GAUCHE"
"16188","41105",43.8,34.75,"LUD"
"16189","41106",40.19,24.27,"LUD"
"16190","41107",34.11,38.43,"LFN"
"16191","41108",38.78,32.76,"GAUCHE"
"16192","41109",42.49,32.9,"GAUCHE"
"16193","41110",38.25,48.21,"LFN"
"16194","41112",34.91,43.18,"LFN"
"16195","41113",41.07,31.54,"LUD"
"16196","41114",27.69,21.8,"GAUCHE"
"16197","41115",33.13,31.94,"LUD"
"16198","41116",30.77,44.66,"LFN"
"16199","41118",32.93,28.57,"LUD"
"16200","41119",46.21,31.65,"LUD"
"16201","41120",38.32,30.9,"LUD"
"16202","41121",29.03,36.36,"LUD"
"16203","41122",37.06,33.33,"LUD"
"16204","41123",38.12,21.68,"LUD"
"16205","41124",30.8,35.63,"LUD"
"16206","41125",35.43,34.6,"LUD"
"16207","41126",35.48,35.65,"LFN"
"16208","41127",39.94,45.36,"LFN"
"16209","41128",32.17,28.53,"GAUCHE"
"16210","41129",34.24,31.78,"GAUCHE"
"16211","41130",40.88,37.13,"LFN"
"16212","41131",37.5,34.99,"LFN"
"16213","41132",39.71,38.71,"LUD"
"16214","41133",28.86,41.61,"LFN"
"16215","41134",33.94,28.16,"LUD"
"16216","41135",34.89,38.46,"LFN"
"16217","41136",38.82,33.05,"GAUCHE"
"16218","41137",30.21,23.38,"GAUCHE"
"16219","41138",23.18,23.67,"GAUCHE"
"16220","41139",36.43,41.47,"LFN"
"16221","41140",34.55,35.7,"LUD"
"16222","41141",34.33,42.95,"LUD"
"16223","41142",31.61,26.23,"GAUCHE"
"16224","41143",38.71,30.15,"LUD"
"16225","41144",34.04,25.59,"GAUCHE"
