CODGEO,P12_POP
08274,103
08275,172
08276,781
08277,147
08278,89
08279,56
08280,76
08281,448
08282,1033
08283,123
08284,940
08286,102
08287,142
08288,107
08289,617
08291,160
08293,184
08294,135
08295,176
08296,147
08297,316
08298,1607
08300,16
08301,66
08302,2423
08303,381
08304,92
08305,219
08306,68
08307,89
08308,78
08309,53
08310,82
08311,2245
08312,174
08313,115
08314,747
08315,60
08316,1129
08317,121
08318,355
08319,347
08320,573
08321,172
08322,374
08323,178
08324,118
08325,32
08326,145
08327,2263
08328,6197
08329,509
08330,628
08331,724
08332,42
08333,217
08334,39
08335,81
08336,231
08338,186
08339,301
08340,186
08341,841
08342,297
08343,1224
08344,141
08346,1387
08347,264
08348,117
08349,636
08350,194
08351,85
08352,218
08353,721
08354,864
08355,394
08356,159
08357,794
08358,242
08360,205
08361,1735
08362,7724
08363,6979
08364,108
08365,1430
08366,697
08367,2409
08368,240
08369,135
08370,579
08371,135
08372,73
08373,375
08374,75
08375,184
08376,268
08377,141
08378,106
08379,242
08380,201
08381,802
08382,139
08383,112
08384,152
08385,1167
08386,241
08387,169
08388,362
08389,355
08390,88
08391,1039
08392,237
08393,64
08394,79
08395,148
08396,132
08397,60
08398,88
08399,140
08400,523
08401,211
08402,721
08403,1923
08404,178
08405,276
08406,373
08407,65
08408,532
08409,18430
08410,200
08411,84
08412,147
08413,250
08415,342
08416,148
08417,262
08418,247
08419,1351
08420,1293
08421,88
08422,130
08424,119
08425,43
08426,97
08427,203
08428,144
08429,558
08430,46
08431,110
08432,97
08433,69
08434,48
08435,919
08436,385
08437,172
08438,112
08439,160
08440,146
08441,139
08443,111
08444,79
08445,373
08446,107
08448,1067
08449,558
08450,217
08451,362
08452,243
08453,97
08454,82
08455,94
08456,179
08457,1018
08458,180
08459,115
08460,171
08461,180
08462,131
08463,63
08464,87
08465,50
08466,87
08467,110
08468,197
08469,511
08470,81
08471,28
08472,274
08473,299
08475,340
08476,402
08477,93
08478,248
08479,174
08480,3599
08481,243
08482,94
08483,513
08484,73
08485,190
08486,1619
08487,2018
08488,3134
08489,223
08490,4046
08491,3376
08492,280
08493,333
08494,519
08496,122
08497,1312
08498,372
08499,374
08500,64
08501,51
08502,105
08503,141
09001,47
09002,598
09003,385
09004,131
09005,134
09006,58
09007,71
09008,125
09009,227
09011,58
09012,31
09013,55
09014,186
09015,723
09016,213
09017,106
09018,76
09019,578
09020,48
09021,130
09022,233
09023,153
09024,220
09025,65
09026,117
09027,66
09028,56
09029,181
09030,565
09031,35
09032,1318
09033,49
09034,17
09035,200
09037,36
09038,390
09039,338
09040,271
09041,198
09042,957
09043,737
09044,164
09045,200
09046,77
09047,1065
09048,64
09049,169
09050,475
09051,153
09052,154
09053,20
09054,334
09055,98
09056,312
09057,305
09058,205
09059,134
09060,721
09061,525
09062,169
09063,106
09064,36
09065,190
09066,640
09067,193
09068,44
09069,28
09070,344
09071,236
09072,27
09073,184
09074,159
09075,265
09076,209
09077,184
09078,82
09079,782
09080,154
09081,257
09082,438
09083,31
09084,97
09085,428
09086,307
09087,62
09088,13
09089,49
09090,44
09091,222
09092,44
09093,119
09094,156
09095,140
09096,39
09097,104
09098,68
09099,405
09100,80
09101,228
09102,162
09103,735
09104,753
09105,714
09106,362
09107,558
09108,178
09109,159
09110,95
09111,275
09113,554
09114,141
09115,112
09116,422
09117,95
09118,165
09119,573
09120,338
09121,847
09122,9756
09123,114
09124,1077
09125,476
09126,98
09127,104
09128,305
09129,109
09130,693
09131,170
09132,209
09133,22
09134,17
09135,38
09136,95
09137,156
09138,223
09139,91
09140,114
09141,80
09142,127
09143,20
09145,258
09146,51
09147,144
09148,130
09149,197
09150,182
09151,53
09152,25
09153,119
09154,44
09155,37
09156,21
09157,2589
09158,229
09159,60
09160,6394
09161,640
09162,24
09163,82
09164,501
09165,235
09166,103
09167,2397
09168,168
09169,106
09170,207
09171,47
09172,28
09173,256
09174,274
09175,72
09176,556
09177,206
09178,41
09179,55
09180,129
09181,1199
09182,689
09183,91
09184,40
09185,3778
09186,102
09187,381
09188,1143
09189,178
09190,115
09192,118
09193,80
09194,3123
09195,23
09196,47
09197,29
09198,196
09199,691
09200,116
09201,66
09202,334
09203,161
09204,257
09205,80
09206,628
09207,1401
09208,122
09209,1053
09210,338
09211,132
09212,79
09213,220
09214,793
09215,127
09216,66
09217,184
09218,82
09219,157
09220,188
09221,215
09222,30
09223,547
09224,411
09225,15483
09226,48
09227,207
09228,206
09229,482
09230,53
09231,190
09232,43
09233,41
09234,115
09235,850
09236,376
09237,41
09238,740
09239,142
09240,288
09241,330
09242,43
09243,91
09244,648
09245,1256
09246,566
09247,189
09249,152
09250,95
09251,167
09252,90
09253,340
09254,254
09255,41
09256,72
09257,641
09258,446
09259,137
09260,24
09261,6346
09262,405
09263,26
09264,1161
09265,2714
09266,60
09267,134
09268,1408
09269,349
09270,269
09271,74
09272,1254
09273,641
09274,325
09275,396
09276,227
09277,652
09279,43
09280,668
09281,122
09282,4526
09283,432
09284,175
09285,755
09286,25
09287,9
09289,1354
09290,157
09291,99
09292,36
09293,782
09294,68
09295,104
09296,108
09297,33
09298,93
09299,405
09300,193
09301,361
09302,48
09303,350
09304,23
09305,358
09306,3386
09307,178
09308,210
09309,161
09310,51
09311,19
09312,2863
09313,151
09314,236
09315,116
09316,95
09317,23
09318,116
09319,126
09320,39
09321,345
09322,324
09323,93
09324,3239
09325,29
09326,129
09327,224
09328,228
09329,679
09330,33
09331,653
09332,2366
09334,551
09335,42
09336,1057
09338,141
09339,748
09340,169
09341,130
09342,239
10002,273
10003,2467
10004,261
10005,274
10006,2975
10007,113
10008,99
10009,87
10010,52
10011,228
10012,339
10013,155
10014,204
10015,293
10017,135
10018,941
10019,398
10020,504
10021,152
10022,218
10023,199
10024,147
10025,172
10026,35
10027,72
10028,125
10029,161
10030,1307
10031,414
10032,329
10033,5145
10034,3193
10035,813
10037,440
10038,165
10039,123
10040,190
10041,67
10042,259
10043,126
10044,31
10045,189
10046,97
10047,41
10048,193
10049,576
10050,185
10051,1056
10052,251
10053,534
10054,128
10055,279
10056,210
10057,57
10058,251
10059,104
10060,2416
10061,705
10062,220
10063,452
10064,2987
10065,96
10066,433
10067,1435
10068,143
10069,140
10070,492
10071,53
10072,39
10073,139
10074,478
10075,135
10076,315
10077,94
10078,30
10079,118
10080,1154
10081,12878
10082,244
10083,289
10084,1046
10085,74
10086,228
10087,55
10089,707
10090,257
10091,158
10092,121
10093,91
10094,623
10095,307
10096,440
10097,184
10098,328
10099,529
10100,1108
10101,182
10102,207
10103,148
10104,305
10105,25
10106,121
10107,100
10108,96
10109,235
10110,580
10111,114
10112,169
10113,209
10114,778
10115,1701
10116,309
10117,146
10118,105
10119,198
10120,210
10121,292
10122,264
10123,905
10124,254
10125,255
10126,140
10127,65
10128,80
10129,299
10130,118
10131,339
10132,233
10133,233
10134,94
10135,102
10136,136
10137,42
10138,124
10139,181
10140,1226
10141,745
10142,1874
10143,200
10144,149
10145,214
10146,91
10147,141
10148,358
10149,291
10150,279
10151,874
10153,645
10154,77
10155,182
10156,635
10157,211
10158,542
10159,84
10160,53
10161,42
10162,252
10163,54
10164,730
10165,309
10166,398
10167,112
10168,81
10169,244
10170,511
10171,253
10172,176
10173,508
10174,168
10175,181
10176,167
10177,158
10178,302
10179,471
10180,83
10181,274
10182,126
10183,26
10184,128
10185,193
10186,510
10187,520
10188,252
10189,70
10190,498
10191,945
10192,110
10193,331
10194,101
10195,294
10196,239
10197,196
10198,111
10199,370
10200,84
10201,66
10202,211
10203,444
10204,114
10205,71
10206,124
10207,127
10208,294
10209,1798
10210,431
10211,918
10212,123
10213,177
10214,68
10215,299
10216,1787
10217,38
10218,190
10219,68
10220,1520
10221,181
10222,500
10223,702
10224,1695
10225,231
10226,105
10227,329
10228,219
10229,111
10230,695
10231,589
10232,314
10233,1489
10234,290
10235,35
10236,59
10237,587
10238,440
10239,585
10240,460
10241,51
10242,180
10243,106
10245,792
10246,263
10247,138
10248,404
10249,430
10250,210
10251,260
10252,58
10253,122
10254,336
10255,321
10256,392
10257,40
10258,312
10259,399
10260,597
10261,1071
10262,417
10263,425
10264,114
10265,3159
10266,40
10267,349
10268,5992
10269,141
10270,250
10271,656
10272,198
10273,29
10274,316
10275,590
10276,338
10277,624
10278,126
10279,72
10280,801
10281,314
10282,1303
10283,147
10284,123
10285,82
10286,235
10287,1518
10288,292
10289,947
10290,221
10291,157
10293,149
10294,70
10295,328
10296,170
10297,4823
10298,1086
10299,532
10300,288
10301,146
10302,94
10303,85
10304,195
10305,102
10306,242
10307,384
10308,244
10309,102
10310,208
10312,168
10313,407
10314,375
10315,40
10316,235
10317,1319
10318,143
10319,366
10320,239
10321,2969
10323,13968
10324,142
10325,3648
10326,224
10327,110
10328,383
10329,562
10330,107
10331,490
10332,470
10333,11528
10334,590
10335,235
10336,405
10337,32
10338,144
10339,267
10340,2275
10341,331
10342,355
10343,6895
10344,763
10345,393
10346,54
10347,213
10348,249
10349,2889
10350,658
10351,365
10352,1439
10353,879
10354,136
10355,68
10356,242
10357,2989
10358,1047
10359,535
10360,915
10361,203
10362,10100
10363,484
10364,84
10365,148
10366,79
10367,691
10368,1033
10369,228
10370,223
10371,332
10372,338
10373,422
10374,131
10375,342
10376,159
10377,147
10378,74
10379,440
10380,81
10381,906
10382,1070
10383,175
10384,249
10386,248
10387,60009
10388,46
10389,117
10390,147
10391,311
10392,387
10393,180
10394,144
10395,316
10396,510
10397,149
10398,76
10399,684
10400,137
10401,2395
10402,241
10403,73
10404,115
10405,42
10406,1812
10408,119
10409,551
10410,126
10411,20
10412,958
10414,116
10415,502
10416,238
10417,223
10418,222
10419,755
10420,2794
10421,146
10422,183
10423,449
10424,66
10425,272
10426,1098
10427,241
10428,107
10429,261
10430,88
10431,101
10432,70
10433,274
10434,66
10435,175
10436,180
10437,632
10438,252
10439,115
10440,176
10441,223
10442,621
10443,45
10444,234
10445,67
11001,527
11002,147
11003,196
11004,343
11005,1305
11006,72
11007,104
11008,439
11009,1438
11010,324
11011,415
11012,1982
11013,371
11014,1547
11015,252
11016,91
11017,82
11018,1185
11019,40
11020,33
11021,623
11022,1184
11023,763
11024,864
11025,274
11026,167
11027,745
11028,461
11029,73
11030,116
11031,39
11032,218
11033,1332
11034,884
11035,289
11036,167
11037,880
11038,59
11039,42
11040,1451
11041,1097
11042,206
11043,233
11044,92
11045,124
11046,47
11047,44
11048,704
11049,3401
11050,208
11051,181
11052,333
11053,258
11054,251
11055,210
11056,170
11057,34
11058,263
11059,111
11060,51
11061,288
11062,14
11063,642
11064,336
11065,64
11066,116
11067,1546
11068,1604
11069,47068
11070,319
11071,222
11072,212
11073,57
11074,255
11075,109
11076,11748
11077,478
11078,198
11079,192
11080,168
11081,1678
11082,9
11083,54
11084,821
11085,918
11086,780
11087,81
11088,1658
11089,389
11090,657
11091,1115
11092,80
11093,34
11094,27
11095,293
11096,29
11097,65
11098,939
11099,2435
11100,38
11101,46
11102,627
11103,1155
11104,44
11105,665
11106,6056
11107,74
11108,44
11109,51
11110,110
11111,667
11112,99
11113,133
11114,34
11115,901
11116,3991
11117,115
11118,44
11119,289
11120,534
11121,98
11122,706
11123,143
11124,670
11125,156
11126,412
11127,89
11128,177
11129,2044
11130,209
11131,386
11132,1276
11133,37
11134,49
11135,12
11136,785
11137,127
11138,579
11139,90
11140,1174
11141,103
11142,192
11143,95
11144,1013
11145,3812
11146,391
11147,4
11148,518
11149,79
11150,440
11151,417
11152,149
11153,206
11154,56
11155,64
11156,110
11157,240
11158,292
11159,141
11160,29
11161,112
11162,62
11163,49
11164,1365
11165,364
11166,58
11167,103
11168,112
11169,88
11170,4631
11171,41
11172,627
11173,144
11174,48
11175,484
11176,58
11177,36
11178,1096
11179,100
11180,84
11181,425
11182,168
11183,255
11184,96
11185,566
11186,43
11187,50
11188,1586
11189,82
11190,1119
11191,146
11192,799
11193,235
11194,166
11195,404
11196,180
11197,644
11198,1072
11199,1394
11200,124
11201,774
11202,4148
11203,10883
11204,36
11205,110
11206,10180
11207,240
11208,78
11209,211
11210,1107
11211,514
11212,493
11213,42
11214,364
11215,821
11216,389
11217,1196
11218,76
11219,23
11220,687
11221,270
11222,195
11223,24
11224,30
11225,898
11226,73
11227,35
11228,180
11229,25
11230,28
11231,83
11232,38
11233,780
11234,157
11235,67
11236,230
11238,102
11239,78
11240,577
11241,322
11242,175
11243,515
11244,71
11245,50
11246,60
11247,42
11248,70
11249,95
11250,42
11251,515
11252,324
11253,825
11254,1927
11255,1408
11256,529
11257,205
11258,1818
11259,976
11260,122
11261,674
11262,51869
11263,261
11264,1276
11265,20
11266,5653
11267,1224
11268,95
11269,2300
11270,127
11271,33
11272,2146
11273,661
11274,332
11275,187
11276,520
11277,33
11278,100
11279,2454
11280,1012
11281,1289
11282,43
11283,73
11284,480
11285,1076
11286,1113
11287,82
11288,1367
11289,1002
11290,109
11291,122
11292,162
11293,833
11294,58
11295,1251
11296,506
11297,151
11298,201
11299,593
11300,154
11301,1100
11302,265
11303,521
11304,3240
11305,67
11306,44
11307,239
11308,418
11309,60
11310,258
11311,296
11312,106
11313,307
11314,87
11315,2021
11316,217
11317,145
11318,118
11319,68
11320,282
11321,80
11322,1004
11323,211
11324,497
11325,428
11326,80
11327,506
11328,253
11329,217
11330,502
11331,64
11332,1242
11333,107
11334,112
11335,51
11336,494
11337,407
11338,62
11339,512
11340,523
11341,130
11342,235
11343,82
11344,766
11345,276
11346,111
11347,98
11348,77
11350,58
11351,772
11352,62
11353,1773
11354,25
11355,359
11356,1106
11357,238
11358,34
11359,381
11360,1838
11361,760
11362,182
11363,176
11364,147
11365,39
11366,557
11367,918
11368,112
11369,2759
11370,3041
11371,655
11372,389
11373,72
11374,18
11375,36
11376,80
11377,49
11378,224
11379,5476
11380,162
11381,82
11382,376
11383,320
11384,116
11385,259
11386,384
11387,84
11388,44
11389,13
11390,532
11391,21
11392,277
11393,471
11394,125
11395,33
11396,503
11397,5280
11398,223
11399,105
11400,105
11401,796
11402,18
11404,854
11405,533
11406,37
11407,274
11408,452
11409,100
11410,990
11411,161
11412,59
11413,507
11414,30
11415,98
11416,208
11417,103
11418,1267
11419,58
11420,123
11421,480
11422,336
11423,157
11424,98
11425,1649
11426,1072
11427,316
11428,288
11429,3942
11430,1236
11431,276
11432,261
11433,1073
11434,1249
11435,145
11436,382
11437,850
11438,369
11439,352
11440,36
11441,2549
12001,1076
12002,858
12003,331
12004,482
12005,67
12006,383
12007,180
12008,754
12009,37
12010,120
12011,820
12012,701
12013,3937
12014,164
12015,234
12016,859
12017,212
12018,136
12019,100
12020,615
12021,826
12022,109
12023,112
12024,216
12025,976
12026,1013
12027,250
12028,538
12029,190
12030,435
12031,319
12032,534
12033,2742
12034,314
12035,177
12036,662
12037,621
12038,151
12039,297
12040,186
12041,229
12042,223
12043,1990
12044,987
12045,405
12046,561
12047,450
12048,367
12049,446
12050,422
12051,322
12052,4474
12053,289
12054,381
12055,98
12056,3060
12057,878
12058,119
12059,532
12060,129
12061,541
12062,342
12063,1058
12064,263
12065,550
12066,1161
12067,75
12068,934
12069,294
12070,519
12071,383
12072,236
12073,563
12074,310
12075,112
12076,262
12077,500
12078,175
12079,516
12080,438
12081,277
12082,177
12083,1614
12084,1558
12085,283
12086,329
12087,423
12088,224
12089,5935
12090,2019
12091,435
12092,556
12093,157
12094,1059
12095,219
12096,4291
12097,240
12098,593
12099,259
12100,2463
12101,1035
12102,2268
12103,313
12104,450
12105,1096
12106,501
12107,324
12108,353
12109,109
12110,383
12111,504
12112,207
12113,460
12114,403
12115,310
12116,241
12117,186
12118,475
12119,1230
12120,1629
12121,730
12122,122
12123,759
12124,317
12125,259
12126,235
12127,704
12128,248
12129,486
12130,1199
12131,1457
12133,5767
12134,341
12135,429
12136,949
12137,751
12138,1672
12139,125
12140,972
12141,235
12142,628
12143,62
12144,140
12145,22013
12146,2104
12147,139
12148,1425
12149,164
12150,559
12151,258
12152,123
12153,392
12154,634
12155,321
12156,550
12157,1495
12158,253
12159,569
12160,296
12161,509
12162,1135
12163,189
12164,800
12165,338
12166,109
12167,731
12168,934
12169,1954
12170,357
12171,536
12172,523
12173,169
12174,3247
12175,154
12176,11070
12177,338
12178,360
12179,99
12180,82
12181,221
12182,270
12183,203
12184,132
12185,1642
12186,211
12187,421
12188,272
12189,370
12190,304
12191,340
12192,180
12193,302
12194,830
12195,274
12196,482
12197,2020
12198,2040
12199,1901
12200,1052
12201,1027
12202,23744
12203,620
12204,192
12205,760
12206,548
12207,388
12208,8255
12209,764
12210,419
12211,128
12212,109
12213,553
12214,543
12215,1138
12216,1320
12217,726
12218,860
12219,369
12220,262
12221,414
12222,217
12223,988
12224,1983
12225,1514
12226,444
12227,191
12228,306
12229,258
12230,433
12231,655
12232,268
12233,255
12234,555
12235,208
12236,157
12237,617
12238,367
12239,301
12240,406
12241,1707
12242,329
12243,806
12244,858
12245,385
12246,551
12247,336
12248,650
12249,234
12250,232
12251,389
12252,408
12253,1068
12254,2131
12255,734
12256,359
12257,723
12258,1013
12259,651
12260,147
12261,127
12262,793
12263,657
12264,3146
12265,502
12266,579
12267,643
12268,443
12269,124
12270,2401
12271,429
12272,481
12273,283
12274,105
12275,53
12276,363
12277,449
12278,164
12279,156
12280,421
12281,724
12282,387
12283,508
12284,342
12285,439
12286,1158
12287,696
12288,1551
12289,201
12290,516
12291,426
12292,458
12293,134
12294,654
12295,95
12296,471
12297,480
12298,378
12299,729
12300,11712
12301,1947
12303,257
12304,113
12305,1345
12307,317
13001,141148
13002,20690
13003,2428
13004,52439
13005,45243
13006,1544
13007,11621
13008,531
13009,724
13010,3877
13011,465
13012,551
13013,1849
13014,13978
13015,13844
13016,6022
13017,1510
13018,4357
13019,9011
13020,2123
13021,6197
13022,7560
13023,4178
13024,2515
13025,2130
13026,13277
13027,15934
13028,34063
13029,1348
13030,4922
13031,3074
13032,7453
13033,5311
13034,1761
13035,6596
13036,4178
13037,7618
13038,3653
13039,15859
13040,9369
13041,20616
13042,6198
13043,9070
13044,4319
13045,4271
13046,4086
13047,42944
13048,4257
13049,1900
13050,9261
13051,8473
13052,2437
13053,6197
13054,34405
13055,852516
13056,47624
13057,507
13058,2242
13059,3704
13060,5293
13061,232
13062,4536
13063,25064
13064,2534
13065,3484
13066,5293
13067,3120
13068,1638
13069,9601
13070,6300
13071,20279
13072,2974
